time	ensayo	nombre	x	y	angulo
1590594635632	0	HA1	-0.4	-0.1	225
1590594638559	0	HA1	-0.4	-0.1	135
1590594641509	0	HA1	-0.4	-0.1	180
1590594644396	0	HA1	-0.4	-0.1	270
1590594647288	0	HA1	-0.4	-0.1	225
1590594650204	0	HA1	-0.4	-0.1	135
1590594653102	0	HA1	-0.4	-0.1	180
1590594656064	0	HA1	-0.4	-0.1	270
1590594658967	0	HA1	-0.4	-0.1	225
1590594661882	0	HA1	-0.4	-0.1	135
1590594669841	0	HA1	-0.4	-0.1	180
1590594672771	0	HA1	-0.4	-0.1	270
1590594675716	0	HA1	-0.4	-0.1	225
1590594678661	0	HA1	-0.4	-0.1	135
1590594681630	0	HA1	-0.4	-0.1	225
1590594684542	0	HA1	-0.4	-0.1	135
1590594690039	0	HA1	-0.4	-0.1	180
1590594693013	0	HA1	-0.4	-0.1	270
1590594695958	0	HA1	-0.4	-0.1	225
1590594698893	0	HA1	-0.4	-0.1	135
1590594701836	0	HA1	-0.4	-0.1	225
1590594704782	0	HA1	-0.4	-0.1	135
1590594707876	0	HA1	-0.4	-0.1	180
1590594711073	0	HA1	-0.4	-0.1	270
1590594716905	0	HA1	-0.4	-0.1	225
1590594720130	0	HA1	-0.4	-0.1	135
1590594723320	0	HA1	-0.4	-0.1	180
1590594726522	0	HA1	-0.4	-0.1	270
1590594729731	0	HA1	-0.4	-0.1	225
1590594732912	0	HA1	-0.4	-0.1	135
1590594736359	0	HA1	-0.4	-0.1	180
1590594739636	0	HA1	-0.4	-0.1	270
1590594745575	0	HA1	-0.4	-0.1	225
1590594748670	0	HA1	-0.4	-0.1	135
1590594751880	0	HA1	-0.4	-0.1	180
1590594754968	0	HA1	-0.4	-0.1	270
1590594760633	0	HA1	-0.4	-0.1	225
1590594763724	0	HA1	-0.4	-0.1	135
1590594766727	0	HA1	-0.4	-0.1	225
1590594772278	0	HA1	-0.4	-0.1	135
1590594775570	0	HA1	-0.4	-0.1	225
1590594781187	0	HA1	-0.4	-0.1	135
1590594784192	0	HA1	-0.4	-0.1	180
1590594787224	0	HA1	-0.4	-0.1	270
1590594790229	0	HA1	-0.4	-0.1	225
1590594793223	0	HA1	-0.4	-0.1	135
1590594796215	0	HA1	-0.4	-0.1	180
1590594801841	0	HA1	-0.4	-0.1	270
1590594804864	0	HA1	-0.4	-0.1	225
1590594807851	0	HA1	-0.4	-0.1	135
1590594810881	0	HA1	-0.4	-0.1	180
1590594813941	0	HA1	-0.4	-0.1	270
1590594817094	0	HA1	-0.4	-0.1	225
1590594820194	0	HA1	-0.4	-0.1	135
1590594823330	0	HA1	-0.4	-0.1	180
1590594826392	0	HA1	-0.4	-0.1	270
1590594829532	0	HA1	-0.4	-0.1	225
1590594832653	0	HA1	-0.4	-0.1	135
1590594835685	0	HA1	-0.4	-0.1	225
1590594838720	0	HA1	-0.4	-0.1	135
1590594841756	0	HA1	-0.4	-0.1	180
1590594844790	0	HA1	-0.4	-0.1	270
1590594847775	0	HA1	-0.4	-0.1	225
1590594850786	0	HA1	-0.4	-0.1	135
1590594853795	0	HA1	-0.4	-0.1	225
1590594859399	0	HA1	-0.4	-0.1	135
1590594862381	0	HA1	-0.4	-0.1	180
1590594865412	0	HA1	-0.4	-0.1	270
1590594868448	0	HA1	-0.4	-0.1	225
1590594871456	0	HA1	-0.4	-0.1	135
1590594874506	0	HA1	-0.4	-0.1	225
1590594877499	0	HA1	-0.4	-0.1	135
1590594880556	0	HA1	-0.4	-0.1	225
1590594883606	0	HA1	-0.4	-0.1	135
1590594886605	0	HA1	-0.4	-0.1	180
1590594889608	0	HA1	-0.4	-0.1	270
1590594892610	0	HA1	-0.4	-0.1	225
1590594895620	0	HA1	-0.4	-0.1	135
1590594898640	0	HA1	-0.4	-0.1	180
1590594901648	0	HA1	-0.4	-0.1	270
1590594904665	0	HA1	-0.4	-0.1	225
1590594910308	0	HA1	-0.4	-0.1	135
1590594913394	0	HA1	-0.4	-0.1	180
1590594916423	0	HA1	-0.4	-0.1	270
1590594922140	0	HA1	-0.4	-0.1	225
1590594925186	0	HA1	-0.4	-0.1	135
1590594928224	0	HA1	-0.4	-0.1	180
1590594931257	0	HA1	-0.4	-0.1	270
1590594934325	0	HA1	-0.4	-0.1	225
1590594937412	0	HA1	-0.4	-0.1	135
1590594940449	0	HA1	-0.4	-0.1	225
1590594946156	0	HA1	-0.4	-0.1	135
1590594949187	0	HA1	-0.4	-0.1	225
1590594952238	0	HA1	-0.4	-0.1	135
1590594955257	0	HA1	-0.4	-0.1	180
1590594958319	0	HA1	-0.4	-0.1	270
1590594961390	0	HA1	-0.4	-0.1	225
1590594964407	0	HA1	-0.4	-0.1	135
1590594970110	0	HA1	-0.4	-0.1	180
1590594973155	0	HA1	-0.4	-0.1	270
1590594976242	0	HA1	-0.4	-0.1	225
1590594979312	0	HA1	-0.4	-0.1	135
1590594982376	0	HA1	-0.4	-0.1	180
1590594985427	0	HA1	-0.4	-0.1	270
1590594988449	0	HA1	-0.4	-0.1	225
1590594994264	0	HA1	-0.4	-0.1	135
1590594997378	0	HA1	-0.4	-0.1	225
1590595000442	0	HA1	-0.4	-0.1	135
1590595003529	0	HA1	-0.4	-0.1	180
1590595006622	0	HA1	-0.4	-0.1	270
1590595009738	0	HA1	-0.4	-0.1	225
1590595012827	0	HA1	-0.4	-0.1	135
1590595015889	0	HA1	-0.4	-0.1	225
1590595018945	0	HA1	-0.4	-0.1	135
1590595022031	0	HA1	-0.4	-0.1	225
1590595025090	0	HA1	-0.4	-0.1	135
1590595028144	0	HA1	-0.4	-0.1	180
1590595031227	0	HA1	-0.4	-0.1	270
1590595034299	0	HA1	-0.4	-0.1	225
1590595037355	0	HA1	-0.4	-0.1	135
1590595040448	0	HA1	-0.4	-0.1	180
1590595043548	0	HA1	-0.4	-0.1	270
1590595046608	0	HA1	-0.4	-0.1	225
1590595049690	0	HA1	-0.4	-0.1	135
1590595052752	0	HA1	-0.4	-0.1	225
1590595055803	0	HA1	-0.4	-0.1	135
1590595061583	0	HA1	-0.4	-0.1	180
1590595064672	0	HA1	-0.4	-0.1	270
1590595070459	0	HA1	-0.4	-0.1	225
1590595073545	0	HA1	-0.4	-0.1	135
1590595076632	0	HA1	-0.4	-0.1	180
1590595079747	0	HA1	-0.4	-0.1	270
1590595082911	0	HA1	-0.4	-0.1	225
1590595085986	0	HA1	-0.4	-0.1	135
1590595089093	0	HA1	-0.4	-0.1	225
1590595092149	0	HA1	-0.4	-0.1	135
1590595095232	0	HA1	-0.4	-0.1	225
1590595101023	0	HA1	-0.4	-0.1	135
1590595104104	0	HA1	-0.4	-0.1	180
1590595107196	0	HA1	-0.4	-0.1	270
1590595110285	0	HA1	-0.4	-0.1	225
1590595113379	0	HA1	-0.4	-0.1	135
1590595116478	0	HA1	-0.4	-0.1	225
1590595119581	0	HA1	-0.4	-0.1	135
1590595122710	0	HA1	-0.4	-0.1	180
1590595125798	0	HA1	-0.4	-0.1	270
1590595131625	0	HA1	-0.4	-0.1	225
1590595134772	0	HA1	-0.4	-0.1	135
1590595137904	0	HA1	-0.4	-0.1	225
1590595141031	0	HA1	-0.4	-0.1	135
1590595144180	0	HA1	-0.4	-0.1	180
1590595147483	0	HA1	-0.4	-0.1	270
1590595150755	0	HA1	-0.4	-0.1	225
1590595153898	0	HA1	-0.4	-0.1	135
1590595157011	0	HA1	-0.4	-0.1	225
1590595160163	0	HA1	-0.4	-0.1	135
1590595163273	0	HA1	-0.4	-0.1	225
1590595166422	0	HA1	-0.4	-0.1	135
1590595169573	0	HA1	-0.4	-0.1	180
1590595172673	0	HA1	-0.4	-0.1	270
1590595175758	0	HA1	-0.4	-0.1	225
1590595178925	0	HA1	-0.4	-0.1	135
1590595182014	0	HA1	-0.4	-0.1	180
1590595185140	0	HA1	-0.4	-0.1	270
1590595188253	0	HA1	-0.4	-0.1	225
1590595191373	0	HA1	-0.4	-0.1	135
1590595194472	0	HA1	-0.4	-0.1	180
1590595197624	0	HA1	-0.4	-0.1	270
1590595200782	0	HA1	-0.4	-0.1	225
1590595203897	0	HA1	-0.4	-0.1	135
1590595207043	0	HA1	-0.4	-0.1	225
1590595210171	0	HA1	-0.4	-0.1	135
1590595213311	0	HA1	-0.4	-0.1	180
1590595216465	0	HA1	-0.4	-0.1	270
1590595219586	0	HA1	-0.4	-0.1	225
1590595222711	0	HA1	-0.4	-0.1	135
1590595225837	0	HA1	-0.4	-0.1	180
1590595228923	0	HA1	-0.4	-0.1	270
1590595232026	0	HA1	-0.4	-0.1	225
1590595235123	0	HA1	-0.4	-0.1	135
1590595238265	0	HA1	-0.4	-0.1	180
1590595244086	0	HA1	-0.4	-0.1	270
1590595247244	0	HA1	-0.4	-0.1	225
1590595250349	0	HA1	-0.4	-0.1	135
1590595253487	0	HA1	-0.4	-0.1	180
1590595256598	0	HA1	-0.4	-0.1	270
1590595259769	0	HA1	-0.4	-0.1	225
1590595262893	0	HA1	-0.4	-0.1	135
1590595266057	0	HA1	-0.4	-0.1	225
1590595269172	0	HA1	-0.4	-0.1	135
1590595272323	0	HA1	-0.4	-0.1	225
1590595275499	0	HA1	-0.4	-0.1	135
1590595278654	0	HA1	-0.4	-0.1	225
1590595281773	0	HA1	-0.4	-0.1	135
1590595284893	0	HA1	-0.4	-0.1	225
1590595288049	0	HA1	-0.4	-0.1	135
1590595293958	0	HA1	-0.4	-0.1	180
1590595297111	0	HA1	-0.4	-0.1	270
1590595300294	0	HA1	-0.4	-0.1	225
1590595306298	0	HA1	-0.4	-0.1	135
1590595309423	0	HA1	-0.4	-0.1	180
1590595312543	0	HA1	-0.4	-0.1	270
1590595318431	0	HA1	-0.4	-0.1	225
1590595321605	0	HA1	-0.4	-0.1	135
1590595324799	0	HA1	-0.4	-0.1	180
1590595327947	0	HA1	-0.4	-0.1	270
1590595331090	0	HA1	-0.4	-0.1	225
1590595337031	0	HA1	-0.4	-0.1	135
1590595342951	0	HA1	-0.4	-0.1	225
1590595346130	0	HA1	-0.4	-0.1	135
1590595349309	0	HA1	-0.4	-0.1	180
1590595352490	0	HA1	-0.4	-0.1	270
1590595355671	0	HA1	-0.4	-0.1	225
1590595358895	0	HA1	-0.4	-0.1	135
1590595362048	0	HA1	-0.4	-0.1	180
1590595365231	0	HA1	-0.4	-0.1	270
1590595371195	0	HA1	-0.4	-0.1	225
1590595377203	0	HA1	-0.4	-0.1	135
1590595380425	0	HA1	-0.4	-0.1	225
1590595383594	0	HA1	-0.4	-0.1	135
1590595386797	0	HA1	-0.4	-0.1	180
1590595390022	0	HA1	-0.4	-0.1	270
1590595393263	0	HA1	-0.4	-0.1	225
1590595396443	0	HA1	-0.4	-0.1	135
1590595399683	0	HA1	-0.4	-0.1	180
1590595402912	0	HA1	-0.4	-0.1	270
1590595406085	0	HA1	-0.4	-0.1	225
1590595409267	0	HA1	-0.4	-0.1	135
1590595412456	0	HA1	-0.4	-0.1	180
1590595415622	0	HA1	-0.4	-0.1	270
1590595418877	0	HA1	-0.4	-0.1	225
1590595422098	0	HA1	-0.4	-0.1	135
1590595425323	0	HA1	-0.4	-0.1	225
1590595428512	0	HA1	-0.4	-0.1	135
1590595431737	0	HA1	-0.4	-0.1	225
1590595434918	0	HA1	-0.4	-0.1	135
1590595440950	0	HA1	-0.4	-0.1	225
1590595444163	0	HA1	-0.4	-0.1	135
1590595447374	0	HA1	-0.4	-0.1	225
1590595450614	0	HA1	-0.4	-0.1	135
1590595453824	0	HA1	-0.4	-0.1	225
1590595457032	0	HA1	-0.4	-0.1	135
1590595460221	0	HA1	-0.4	-0.1	180
1590595463420	0	HA1	-0.4	-0.1	270
1590595466648	0	HA1	-0.4	-0.1	225
1590595469836	0	HA1	-0.4	-0.1	135
1590595473017	0	HA1	-0.4	-0.1	180
1590595476219	0	HA1	-0.4	-0.1	270
1590595479427	0	HA1	-0.4	-0.1	225
1590595485502	0	HA1	-0.4	-0.1	135
1590595491790	0	HA1	-0.4	-0.1	225
1590595495060	0	HA1	-0.4	-0.1	135
1590595498338	0	HA1	-0.4	-0.1	225
1590595501559	0	HA1	-0.4	-0.1	135
1590595504806	0	HA1	-0.4	-0.1	180
1590595510889	0	HA1	-0.4	-0.1	270
1590595514133	0	HA1	-0.4	-0.1	225
1590595517369	0	HA1	-0.4	-0.1	135
1590595520628	0	HA1	-0.4	-0.1	225
1590595523829	0	HA1	-0.4	-0.1	135
1590595527044	0	HA1	-0.4	-0.1	225
1590595530257	0	HA1	-0.4	-0.1	135
1590595533528	0	HA1	-0.4	-0.1	180
1590595536736	0	HA1	-0.4	-0.1	270
1590595540037	0	HA1	-0.4	-0.1	225
1590595543286	0	HA1	-0.4	-0.1	135
1590595546560	0	HA1	-0.4	-0.1	225
1590595549846	0	HA1	-0.4	-0.1	135
1590595555942	0	HA1	-0.4	-0.1	225
1590595559172	0	HA1	-0.4	-0.1	135
1590595562458	0	HA1	-0.4	-0.1	225
1590595565683	0	HA1	-0.4	-0.1	135
1590595568928	0	HA1	-0.4	-0.1	180
1590595572208	0	HA1	-0.4	-0.1	270
1590595575439	0	HA1	-0.4	-0.1	225
1590595578705	0	HA1	-0.4	-0.1	135
1590595581956	0	HA1	-0.4	-0.1	225
1590595585194	0	HA1	-0.4	-0.1	135
1590595588430	0	HA1	-0.4	-0.1	225
1590595594521	0	HA1	-0.4	-0.1	135
1590595597768	0	HA1	-0.4	-0.1	180
1590595601061	0	HA1	-0.4	-0.1	270
1590595604283	0	HA1	-0.4	-0.1	225
1590595607571	0	HA1	-0.4	-0.1	135
1590595610788	0	HA1	-0.4	-0.1	225
1590595614017	0	HA1	-0.4	-0.1	135
1590595617259	0	HA1	-0.4	-0.1	180
1590595620501	0	HA1	-0.4	-0.1	270
1590595623776	0	HA1	-0.4	-0.1	225
1590595627038	0	HA1	-0.4	-0.1	135
1590595630272	0	HA1	-0.4	-0.1	225
1590595633569	0	HA1	-0.4	-0.1	135
1590595636848	0	HA1	-0.4	-0.1	225
1590595640092	0	HA1	-0.4	-0.1	135
1590595643329	0	HA1	-0.4	-0.1	180
1590595646572	0	HA1	-0.4	-0.1	270
1590595652696	0	HA1	-0.4	-0.1	225
1590595658874	0	HA1	-0.4	-0.1	135
1590595662180	0	HA1	-0.4	-0.1	180
1590595665446	0	HA1	-0.4	-0.1	270
1590595668711	0	HA1	-0.4	-0.1	225
1590595672017	0	HA1	-0.4	-0.1	135
1590595675280	0	HA1	-0.4	-0.1	180
1590595678581	0	HA1	-0.4	-0.1	270
1590595681854	0	HA1	-0.4	-0.1	225
1590595685108	0	HA1	-0.4	-0.1	135
1590595688359	0	HA1	-0.4	-0.1	225
1590595691672	0	HA1	-0.4	-0.1	135
1590595694968	0	HA1	-0.4	-0.1	225
1590595698210	0	HA1	-0.4	-0.1	135
1590595701501	0	HA1	-0.4	-0.1	225
1590595704816	0	HA1	-0.4	-0.1	135
1590595708069	0	HA1	-0.4	-0.1	225
1590595711368	0	HA1	-0.4	-0.1	135
1590595714680	0	HA1	-0.4	-0.1	225
1590595717931	0	HA1	-0.4	-0.1	135
1590595724161	0	HA1	-0.4	-0.1	180
1590595727462	0	HA1	-0.4	-0.1	270
1590595733636	0	HA1	-0.4	-0.1	225
1590595736963	0	HA1	-0.4	-0.1	135
1590595740256	0	HA1	-0.4	-0.1	180
1590595743557	0	HA1	-0.4	-0.1	270
1590595746870	0	HA1	-0.4	-0.1	225
1590595750216	0	HA1	-0.4	-0.1	135
1590595753483	0	HA1	-0.4	-0.1	225
1590595756758	0	HA1	-0.4	-0.1	135
1590595760026	0	HA1	-0.4	-0.1	180
1590595763363	0	HA1	-0.4	-0.1	270
1590595766675	0	HA1	-0.4	-0.1	225
1590595769962	0	HA1	-0.4	-0.1	135
1590595773243	0	HA1	-0.4	-0.1	225
1590595776554	0	HA1	-0.4	-0.1	135
1590595779825	0	HA1	-0.4	-0.1	180
1590595783101	0	HA1	-0.4	-0.1	270
1590595786433	0	HA1	-0.4	-0.1	225
1590595789710	0	HA1	-0.4	-0.1	135
1590595793015	0	HA1	-0.4	-0.1	225
1590595799216	0	HA1	-0.4	-0.1	135
1590595802505	0	HA1	-0.4	-0.1	225
1590595808730	0	HA1	-0.4	-0.1	135
1590595812035	0	HA1	-0.4	-0.1	225
1590595815360	0	HA1	-0.4	-0.1	135
1590595818681	0	HA1	-0.4	-0.1	225
1590595821967	0	HA1	-0.4	-0.1	135
1590595825317	0	HA1	-0.4	-0.1	180
1590595828630	0	HA1	-0.4	-0.1	270
1590595831952	0	HA1	-0.4	-0.1	225
1590595835290	0	HA1	-0.4	-0.1	135
1590595838597	0	HA1	-0.4	-0.1	225
1590595842555	0	HA1	-0.4	-0.1	135
1590595849285	0	HA1	-0.4	-0.1	225
1590595853061	0	HA1	-0.4	-0.1	135
1590595856600	0	HA1	-0.4	-0.1	180
1590595863048	0	HA1	-0.4	-0.1	270
1590595866582	0	HA1	-0.4	-0.1	225
1590595873067	0	HA1	-0.4	-0.1	135
1590595876585	0	HA1	-0.4	-0.1	225
1590595880092	0	HA1	-0.4	-0.1	135
1590595883566	0	HA1	-0.4	-0.1	225
1590595890216	0	HA1	-0.4	-0.1	135
1590595896903	0	HA1	-0.4	-0.1	180
1590595903619	0	HA1	-0.4	-0.1	270
1590595907159	0	HA1	-0.4	-0.1	225
1590595913761	0	HA1	-0.4	-0.1	135
1590595920333	0	HA1	-0.4	-0.1	180
1590595926989	0	HA1	-0.4	-0.1	270
1590595933195	0	HA1	-0.4	-0.1	225
